rhohat,rhoerror,minx,rhohatN,rhoerrorN,I,Iinf
4.80431121976637,-0.195688780298251,0.00139617590357707,0.984065801336304,-0.0400828813096932,0.204829736526552,0
3.4441763859869,-1.55582361400439,0.000791649174250872,0.995602718165528,-0.449739515487978,0.289068446731205,0
NaN,0,0,NaN,2.62152735399388,Inf,1
NaN,-0,0,NaN,-1.87510213343841,Inf,1
NaN,0,0,NaN,0.1957559019157,Inf,1
2.84751943726389,-2.15248056274112,0.000842440374434624,1.26481625900638,-0.956092652897267,0.444181782380285,0
4.93060743757052,-0.0693925624328362,2.62128122532787e-05,1.9287879410273,-0.0271454459338154,0.391186677391961,0
NaN,0,0,Inf,1.76843722269545,Inf,1
NaN,0,0,NaN,1.63706754408505,Inf,1
NaN,-0,0,NaN,-1.64334956506998,Inf,1
NaN,0,0,Inf,8.2382481271373,Inf,1
NaN,0,0,Inf,0.134233105307705,Inf,1
5.71648084711972,0.716480847098893,0.0100961185111567,0.69941555282698,0.0876619481750046,0.122350720929885,0
8.30587393714157,3.30587393712585,0.00102000054313048,0.713781688007277,0.284096808721013,0.0859369758569827,0
NaN,0,0,NaN,0.08992375243998,Inf,1
10.9390117810937,5.93901178112063,0.000244807683539563,0.806399553657066,0.43781070404706,0.0737177699223978,0
NaN,0,0,Inf,0.11077490929431,Inf,1
NaN,-0,0,Inf,-1.71394293881976,Inf,1
NaN,0,0,Inf,1.26655648997832,Inf,1
7.8552295139635,2.85522951389165,0.0109292802686412,0.712398543602309,0.258943592129419,0.0906909902932748,0
5.93540242192294,0.935402421993892,0.0121856213654918,0.673282332705686,0.106107367273432,0.11343499308806,0
NaN,-0,0,Inf,-3.09226205132732,Inf,1
NaN,0,0,NaN,1.92992913112205,Inf,1
NaN,0,0,NaN,0.489108940107614,Inf,1
NaN,-0,0,Inf,-1.90133061564066,Inf,1
NaN,-0,0,Inf,-0.307098717307817,Inf,1
NaN,-0,0,NaN,-1.8396352773689,Inf,1
NaN,-0,0,Inf,-9.84880055038635,Inf,1
NaN,0,0,NaN,3.35176052373314,Inf,1
NaN,0,0,NaN,0.0487003500272782,Inf,1
NaN,-0,0,Inf,-3.40981555578219,Inf,1
NaN,-0,0,NaN,-7.21802100745847,Inf,1
NaN,0,0,NaN,0.740659178099652,Inf,1
7.62039300933202,2.62039300934862,0.00685022580157595,0.691979074373676,0.237947980751619,0.0908062187247128,0
3.31226292313161,-1.68773707686077,0.0075084630438325,0.837144213103445,-0.426560137260569,0.252740870073188,0
NaN,0,0,Inf,7.13077118859685,Inf,1
NaN,0,0,Inf,1.19872106929236,Inf,1
7.6373499704177,2.63734997042416,0.00127693893617497,0.647159279415951,0.223478760700818,0.0847361037431361,0
13.4726002268958,8.47260022687258,0.00464026289781797,0.602688531775746,0.379016589601072,0.0447343884347268,0
11.6987451992396,6.69874519921328,0.00499549149353136,0.700643984686612,0.401191362735396,0.059890524389928,0
NaN,0,0,NaN,1.81215155177031,Inf,1
NaN,0,0,NaN,0.0331665531426682,Inf,1
6.03013267486544,1.0301326748606,0.000137111151959429,1.31551906416744,0.224731236519793,0.218157565529318,0
NaN,0,0,NaN,1.22314362785253,Inf,1
11.060771387957,6.06077138816526,0.00676140662176459,0.618655276749845,0.33899337297084,0.0559323807581301,0
NaN,-0,0,Inf,-0.301351005362562,Inf,1
5.713652379508,0.713652379493806,0.00832155496099001,0.608070923727803,0.0759498885819006,0.106424207028878,0
NaN,0,0,Inf,0.293703120617055,Inf,1
NaN,-0,0,Inf,-7.34232024555695,Inf,1
NaN,0,0,NaN,0.290608395238202,Inf,1
NaN,0,0,NaN,6.48635949676062,Inf,1
NaN,0,0,NaN,4.94489016847266,Inf,1
5.74395614710947,0.743956147117078,0.00174790494747094,0.789592477849762,0.102267872972767,0.137464920975608,0
NaN,0,0,NaN,2.15743639540405,Inf,1
NaN,0,0,NaN,1.59469319973333,Inf,1
NaN,-0,0,Inf,-1.39829286226951,Inf,1
NaN,-0,0,Inf,-1.09497884561739,Inf,1
NaN,0,0,NaN,0.609426016056146,Inf,1
NaN,0,0,Inf,3.49088060838567,Inf,1
NaN,-0,0,Inf,-2.55353839589683,Inf,1
NaN,0,0,Inf,0.256299613119422,Inf,1
10.5619444582532,5.56194445827925,0.000481213159507074,0.599178166634126,0.315528612804668,0.0567299107661866,0
NaN,-0,0,NaN,-5.53331189384693,Inf,1
17.9726542135209,12.9726542135113,0.0238589083967834,0.557088390348853,0.402106164648761,0.030996445139959,0
9.65630384814884,4.65630384817972,0.000680304085851309,0.878146443853737,0.423445319252807,0.0909402249207477,0
NaN,-0,0,Inf,-3.83552685063734,Inf,1
NaN,-0,0,NaN,-0.383162171294258,Inf,1
NaN,-0,0,Inf,-5.83541177374422,Inf,1
NaN,0,0,Inf,0.894626307085883,Inf,1
NaN,-0,0,NaN,-4.48933176135625,Inf,1
NaN,-0,0,NaN,-2.45923058576739,Inf,1
NaN,-0,0,NaN,-1.37990257018603,Inf,1
