rhohat,rhoerror,minx,rhohatN,rhoerrorN,I,Iinf
NaN,0,0,NaN,20.6776675194603,Inf,1
NaN,-0,0,Inf,-2.26157199425414,Inf,1
NaN,-0,0,Inf,-4.96409245822833,Inf,1
3.37673133517195,2.37673133517198,0.00458728120423988,0.478514235840467,0.336804935234801,0.14170930060567,0
NaN,0,0,NaN,10.4342237016132,Inf,1
NaN,0,0,NaN,5.44755982130867,Inf,1
5.11171867560121,4.11171867560144,0.000150571042219878,0.817831153057173,0.65783972845852,0.159991424598691,0
NaN,0,0,Inf,7.88326494434666,Inf,1
NaN,-0,0,NaN,-0.170449770065019,Inf,1
NaN,-0,0,NaN,-10.9428655227358,Inf,1
11.2676429669525,10.2676429669532,0.0135124075139885,0.574512083219421,0.52352430477241,0.0509877784470488,0
NaN,0,0,Inf,3.24000887429853,Inf,1
NaN,0,0,NaN,5.71617501680462,Inf,1
NaN,0,0,NaN,6.76201795648286,Inf,1
NaN,-0,0,NaN,-1.18712141183911,Inf,1
NaN,-0,0,Inf,-6.87230694747112,Inf,1
NaN,0,0,NaN,4.13879153465825,Inf,1
NaN,0,0,NaN,3.56732489875665,Inf,1
NaN,0,0,NaN,4.98233195274077,Inf,1
NaN,0,0,NaN,3.64401471946631,Inf,1
NaN,-0,0,NaN,-1.75525753025433,Inf,1
NaN,-0,0,Inf,-6.39405757030527,Inf,1
NaN,-0,0,NaN,-1.01803809317804,Inf,1
NaN,0,0,Inf,2.79028282760677,Inf,1
NaN,-0,0,Inf,-19.091126550186,Inf,1
NaN,0,0,Inf,7.42809182414697,Inf,1
2.92647197718886,1.926471977189,0.0215983739504261,0.875211454190132,0.576144365555055,0.299067088635118,0
NaN,0,0,NaN,8.06465428249977,Inf,1
NaN,-0,0,Inf,-26.9841779976671,Inf,1
NaN,0,0,Inf,3.06072495160648,Inf,1
4.16150438457265,3.16150438457322,0.0433229945803787,0.659580555227425,0.501084854088141,0.158495701139375,0
NaN,-0,0,NaN,-2.4431894925654,Inf,1
NaN,0,0,Inf,17.605153627395,Inf,1
NaN,0,0,NaN,4.75141997447344,Inf,1
NaN,0,0,Inf,1.57880455730145,Inf,1
NaN,-0,0,NaN,-12.3589054999968,Inf,1
NaN,-0,0,NaN,-6.28314282715217,Inf,1
NaN,0,0,NaN,9.44979001781165,Inf,1
NaN,-0,0,Inf,-3.70111018764813,Inf,1
NaN,0,0,NaN,2.40194285663078,Inf,1
NaN,0,0,NaN,8.50832237695723,Inf,1
NaN,-0,0,Inf,-1.25142637878182,Inf,1
NaN,0,0,Inf,7.59435576315225,Inf,1
NaN,-0,0,NaN,-2.73838196994255,Inf,1
NaN,0,0,Inf,1.93978410429285,Inf,1
NaN,-0,0,Inf,-3.93345806503362,Inf,1
NaN,0,0,NaN,1.15090980286879,Inf,1
NaN,-0,0,Inf,-10.26458505139,Inf,1
NaN,-0,0,Inf,-0.607389456952601,Inf,1
NaN,0,0,Inf,2.53937090892048,Inf,1
NaN,0,0,Inf,6.63752123916471,Inf,1
NaN,0,0,Inf,17.343094906925,Inf,1
NaN,0,0,Inf,2.37819820671352,Inf,1
NaN,0,0,Inf,3.78349180860776,Inf,1
NaN,-0,0,Inf,-1.14618109359272,Inf,1
NaN,-0,0,Inf,-8.95153914196559,Inf,1
NaN,0,0,Inf,5.71606893209108,Inf,1
NaN,0,0,Inf,2.99323401774811,Inf,1
NaN,-0,0,Inf,-2.07173668393593,Inf,1
NaN,0,0,Inf,3.78220548920472,Inf,1
NaN,-0,0,NaN,-0.33245250612451,Inf,1
NaN,-0,0,Inf,-7.10896712558651,Inf,1
NaN,0,0,NaN,0.231894023545609,Inf,1
NaN,-0,0,NaN,-0.930505180116519,Inf,1
NaN,-0,0,Inf,-6.76432586419095,Inf,1
NaN,0,0,Inf,0.595835592080346,Inf,1
NaN,0,0,NaN,8.66782640478993,Inf,1
NaN,-0,0,Inf,-1.91016359486093,Inf,1
NaN,-0,0,Inf,-2.66751702182711,Inf,1
NaN,-0,0,NaN,-4.48570167482563,Inf,1
NaN,0,0,Inf,1.23330436217355,Inf,1
NaN,0,0,Inf,4.66633037194522,Inf,1
NaN,0,0,NaN,2.07521730203085,Inf,1
NaN,-0,0,NaN,-0.706559931674189,Inf,1
NaN,0,0,Inf,10.0581745582234,Inf,1
NaN,-0,0,Inf,-4.94539672454356,Inf,1
NaN,-0,0,Inf,-2.6482461772528,Inf,1
NaN,0,0,Inf,3.83738014574322,Inf,1
NaN,-0,0,Inf,-12.404194978157,Inf,1
NaN,0,0,Inf,5.23962072719614,Inf,1
NaN,-0,0,Inf,-1.16350142529501,Inf,1
NaN,-0,0,Inf,-12.8554789596999,Inf,1
NaN,-0,0,Inf,-1.49475095071286,Inf,1
NaN,0,0,Inf,1.96623053086027,Inf,1
NaN,0,0,NaN,7.96591185706513,Inf,1
NaN,0,0,NaN,6.66453954666377,Inf,1
NaN,0,0,NaN,5.87796819547375,Inf,1
NaN,0,0,NaN,11.7565322214929,Inf,1
NaN,-0,0,Inf,-0.500979169910412,Inf,1
NaN,0,0,NaN,1.84706475999739,Inf,1
NaN,-0,0,Inf,-12.9624174734111,Inf,1
NaN,-0,0,NaN,-0.935955660005433,Inf,1
NaN,0,0,Inf,1.06827005446314,Inf,1
NaN,0,0,NaN,1.37206084746989,Inf,1
NaN,0,0,NaN,0.536221303787658,Inf,1
NaN,-0,0,NaN,-1.89145719340671,Inf,1
NaN,-0,0,Inf,-4.17165146443252,Inf,1
NaN,0,0,NaN,10.4876806783472,Inf,1
NaN,0,0,Inf,5.15750848741781,Inf,1
NaN,0,0,NaN,2.57023217776827,Inf,1
