rhohat,rhoerror,minx,rhohatN,rhoerrorN,I,Iinf
NaN,-0,0,NaN,-0.462020401757736,Inf,1
NaN,-0,0,Inf,-0.198366094287952,Inf,1
30.5983428770625,5.58423000753155,9.31170711077242e-05,0.558930050741977,0.102005326693827,0.0182666771526693,0
18.9469217231038,-6.05653439105539,0.0108562323539515,0.548971108061482,-0.175482985798998,0.0289741582344781,0
NaN,0,0,NaN,0.377808271549961,Inf,1
21.866130408065,-3.11292580089703,0.0148566500088113,0.586557890187078,-0.0835040839877922,0.0268249516142433,0
NaN,0,0,NaN,0.307026405944046,Inf,1
NaN,0,0,Inf,2.30775766898145,Inf,1
36.1121617697501,11.1102328677921,0.0087728105801148,0.544223831511611,0.167435379217894,0.0150703753206901,0
NaN,0,0,NaN,0.747505889994119,Inf,1
16.8298080731166,-8.17054441548273,0.00107211070770326,0.689846932844759,-0.334907265739773,0.0409895900088545,0
NaN,0,0,NaN,0.177306964676531,Inf,1
NaN,-0,0,Inf,-0.400677029405134,Inf,1
29.0709941603972,4.08600819495576,0.0547242507929803,0.533542594540243,0.0749908792806007,0.0183530907679476,0
34.339717732343,9.35010423170482,0.00119182918791508,0.662618489736213,0.180419419669635,0.0192959795098177,0
NaN,0,0,Inf,0.326003701337077,Inf,1
NaN,-0,0,NaN,-0.0286229007667223,Inf,1
NaN,0,0,Inf,0.67157714574374,Inf,1
NaN,0,0,NaN,0.201916354934088,Inf,1
NaN,0,0,NaN,0.15351992497871,Inf,1
NaN,-0,0,Inf,-0.312035049289937,Inf,1
NaN,0,0,Inf,0.155969221184802,Inf,1
29.2738508665804,4.27293960571387,0.0329235662696291,0.530022282710955,0.0773643759418069,0.0181056563117236,0
25.9101354228376,0.9233927266665,0.0154995351823045,0.575767749487183,0.0205193737295943,0.0222217190335366,0
45.8599419872226,20.9521785040031,0.0278568490398493,0.541654776841064,0.247467551857827,0.0118110654608324,0
19.0081677978799,-5.99064156062715,0.0337193434004423,0.562855123887197,-0.177390232116252,0.0296112244942396,0
NaN,-0,0,Inf,-0.0995241960938224,Inf,1
36.148598041751,11.1528856549228,0.0131628666014866,0.519862823732849,0.160392683075598,0.0143812720795539,0
NaN,-0,0,Inf,-0.297324131151773,Inf,1
37.3421323241637,12.406594167548,0.0052293209210602,0.568787782026218,0.188974724790761,0.0152317970781267,0
NaN,-0,0,Inf,-0.225461004310514,Inf,1
NaN,0,0,Inf,0.509817099729403,Inf,1
NaN,-0,0,NaN,-0.990315664255344,Inf,1
NaN,-0,0,Inf,-0.0628812045836746,Inf,1
36.4458608344965,11.4484420815663,6.65938586169089e-06,0.690800672128011,0.21699560124751,0.018954159850003,0
NaN,-0,0,NaN,-0.0111382132032796,Inf,1
NaN,0,0,NaN,0.406463472017146,Inf,1
NaN,-0,0,NaN,-0.317792558197539,Inf,1
23.1261181713869,-1.90145695344676,0.000466765153036845,0.604282426436747,-0.0496848201275503,0.026129868487155,0
31.0232910875501,6.02151633738722,0.0336870208582333,0.526676264688149,0.102226089533308,0.0169768018229216,0
24.112291405579,-0.88468023859147,0.0130977296827185,0.587831309121786,-0.0215675372389151,0.0243789069746302,0
NaN,0,0,NaN,1.61344307641913,Inf,1
20.1392864132457,-4.74273093665452,0.00235267049099669,0.654682533799546,-0.154175428216579,0.0325077324174187,0
NaN,-0,0,NaN,-0.0418455047419398,Inf,1
30.4660793380539,5.36554405121683,0.0109575892006651,0.526836500656733,0.0927839916878255,0.0172925598601289,0
NaN,0,0,Inf,0.750047488548525,Inf,1
25.0934660153398,0.0915009778790694,0.0162942648075555,0.570903592517273,0.00208174657729907,0.0227510855681824,0
51.8155195183123,26.5999430317221,0.00426118100052688,0.589238451559146,0.302490631943469,0.0113718526232455,0
NaN,-0,0,NaN,-0.359546348331309,Inf,1
NaN,-0,0,NaN,-0.0321629849437698,Inf,1
NaN,0,0,Inf,0.208282744089407,Inf,1
NaN,0,0,NaN,0.813302499429586,Inf,1
NaN,0,0,NaN,0.232768397341533,Inf,1
NaN,0,0,NaN,0.594011187668581,Inf,1
31.1259935534934,6.11252699042557,0.0209126051692643,0.56834967065858,0.111612588235281,0.0182596475091409,0
NaN,-0,0,NaN,-0.726862701079219,Inf,1
NaN,0,0,NaN,0.231030188689974,Inf,1
NaN,0,0,NaN,1.6750904735846,Inf,1
NaN,0,0,Inf,0.345484676790265,Inf,1
NaN,0,0,NaN,0.302836732790243,Inf,1
31.7653024748843,6.77361254055913,0.00275401930779603,0.668253217914775,0.142497883680329,0.0210372061919807,0
NaN,0,0,NaN,3.24502401703101,Inf,1
NaN,-0,0,NaN,-0.138232785823543,Inf,1
NaN,0,0,NaN,0.0376492681876919,Inf,1
45.7126297821387,20.708481590441,0.00305611398820293,0.547647597847479,0.24809227235719,0.0119802251687883,0
25.4264796455468,0.401763350432144,0.0116566451908982,0.543027103556065,0.008580361557773,0.0213567552852788,0
34.8012210125831,9.7451640365976,0.0353883472236027,0.520803886099598,0.145837391714015,0.0149651038367674,0
NaN,0,0,NaN,0.471408224701247,Inf,1
NaN,0,0,Inf,0.250958952297662,Inf,1
NaN,0,0,NaN,0.982087726622816,Inf,1
34.2952419958883,9.29829817438567,0.00405647945936173,0.551209967912753,0.149446813612244,0.0160724909880746,0
NaN,0,0,NaN,2.17715737622752,Inf,1
24.5058270612392,-0.473589373848098,0.0064493990367777,0.594065370776368,-0.0114806591211042,0.0242418005028689,0
NaN,-0,0,Inf,-0.329956954628682,Inf,1
NaN,0,0,Inf,0.247939806826669,Inf,1
29.3177106471848,4.30793816384078,0.0194339506706073,0.528662864907204,0.0776816088727527,0.0180322014658388,0
NaN,-0,0,NaN,-2.36696323685039,Inf,1
NaN,-0,0,NaN,-0.174357300236771,Inf,1
NaN,-0,0,NaN,-0.488281880081415,Inf,1
14.9303936036249,-10.0068749602112,0.0383127113744299,0.56582669928073,-0.379236956450808,0.0378976411675681,0
29.8173339776576,4.82336326491031,0.00620344234198857,0.544397061559956,0.088063701141791,0.0182577376625247,0
NaN,0,0,NaN,0.695853623888876,Inf,1
NaN,0,0,NaN,0.0950310886073079,Inf,1
NaN,0,0,NaN,1.1617255536733,Inf,1
NaN,-0,0,Inf,-0.964796313625067,Inf,1
NaN,-0,0,Inf,-0.213054358294899,Inf,1
21.145955673616,-3.81464265142774,0.037716140474313,0.523496658910197,-0.0944366248459685,0.0247563490149262,0
NaN,0,0,NaN,0.039248151524439,Inf,1
21.6661618918795,-3.311700004038,0.0196020934562162,0.579963997669507,-0.0886482240374964,0.0267681927497679,0
NaN,-0,0,NaN,-0.788707118260569,Inf,1
NaN,-0,0,NaN,-0.0171845695013673,Inf,1
NaN,0,0,NaN,0.335513236571809,Inf,1
NaN,0,0,NaN,1.89964687839274,Inf,1
NaN,0,0,Inf,0.1159500704957,Inf,1
28.5118261129808,3.57353363435378,0.0272017174720507,0.531829266188016,0.0666568939823643,0.0186529359459683,0
NaN,0,0,Inf,0.917846262762037,Inf,1
NaN,0,0,Inf,0.814073957544783,Inf,1
27.81929937775,2.81813718720342,0.00119519863926514,0.593562524024733,0.0601287832296124,0.0213363577552735,0
NaN,-0,0,NaN,-0.0964755459500453,Inf,1
NaN,-0,0,NaN,-0.430335117003899,Inf,1
